# Data Source: https://www.kaggle.com/kimjihoo/coronavirusdataset/data?select=TimeProvince.csv 
# Data provenience: Korea Centers for Disease Control & Prevention 
# License: CC BY-NC-SA 4.0 
"time"	"cases"	"deaths"	"hospitalized"	"icu"	"recovered"
"2020-05-08"	143	0	NA	NA	130
"2020-05-09"	143	0	NA	NA	133
"2020-05-10"	143	0	NA	NA	133
"2020-05-11"	143	0	NA	NA	134
"2020-05-12"	143	0	NA	NA	136
"2020-05-13"	143	0	NA	NA	138
"2020-05-14"	144	0	NA	NA	138
"2020-05-15"	144	0	NA	NA	139
"2020-05-16"	144	0	NA	NA	139
"2020-05-17"	144	0	NA	NA	140
"2020-05-18"	144	0	NA	NA	140
"2020-05-19"	144	0	NA	NA	140
"2020-05-20"	144	0	NA	NA	141
"2020-05-21"	145	0	NA	NA	141
"2020-05-22"	145	0	NA	NA	141
"2020-05-23"	145	0	NA	NA	141
"2020-05-24"	145	0	NA	NA	141
"2020-05-25"	145	0	NA	NA	141
"2020-05-26"	145	0	NA	NA	141
"2020-05-27"	145	0	NA	NA	141
"2020-05-28"	146	0	NA	NA	141
"2020-05-29"	146	0	NA	NA	141
"2020-05-30"	146	0	NA	NA	142
"2020-05-31"	146	0	NA	NA	142
"2020-06-01"	146	0	NA	NA	142
"2020-06-02"	146	0	NA	NA	142
"2020-06-03"	146	0	NA	NA	142
"2020-06-04"	146	0	NA	NA	142
"2020-06-05"	147	0	NA	NA	143
"2020-06-06"	148	0	NA	NA	143
"2020-06-07"	148	0	NA	NA	143
"2020-06-08"	148	0	NA	NA	143
"2020-06-09"	150	0	NA	NA	143
"2020-06-10"	150	0	NA	NA	143
"2020-06-11"	150	0	NA	NA	143
"2020-06-12"	150	0	NA	NA	144
"2020-06-13"	151	0	NA	NA	144
"2020-06-14"	151	0	NA	NA	144
"2020-06-15"	152	0	NA	NA	144
"2020-06-16"	152	0	NA	NA	144
"2020-06-17"	153	0	NA	NA	144
"2020-06-18"	156	0	NA	NA	144
"2020-06-19"	156	0	NA	NA	144
"2020-06-20"	158	0	NA	NA	144
"2020-06-21"	159	0	NA	NA	144
"2020-06-22"	161	0	NA	NA	144
"2020-06-23"	161	0	NA	NA	144
"2020-06-24"	162	0	NA	NA	146
"2020-06-25"	163	0	NA	NA	146
"2020-06-26"	166	0	NA	NA	148
"2020-06-27"	166	0	NA	NA	148
"2020-06-28"	167	0	NA	NA	148
"2020-06-29"	167	0	NA	NA	150
"2020-06-30"	167	0	NA	NA	150
